year,artist,streams
2020,Ν.Ο.Ε.,300275.0
2020,А4,0.0
2020,"А4, 4уПuK",0.0
2020,Алексей Марковников,0.0
2020,Альбина Сексова,0.0
2020,"Аркадий Хоралов, Irina Ortman",0.0
2020,Асия,0.0
2020,"Асия, NЮ",15578.0
2020,БИРТМАН,0.0
2020,Бездна Анального Угнетения,0.0
2020,Ваша Маруся,0.0
2020,"ВесЪ, GUF",14713.0
2020,"ВесЪ, Jah Khalib",0.0
2020,Все участники,17161.0
2020,Где Фантом?,497699.0
2020,Глеб Калюжный,0.0
2020,Горный,0.0
2020,Грибы,0.0
2020,Дeva,0.0
2020,ДДТ,0.0
2020,ДЕТИ RAVE,197120.0
2020,ДЖАВИД,0.0
2020,Дайте танк (!),182258.0
2020,"Даня Милохин, Nikolay Baskov",1759159.0
2020,Дима Корсо,0.0
2020,Дурной Вкус,0.0
2020,ЕГОР ШИП,0.0
2020,"Ебанько, Павел Писькин, Мария Сасаева",0.0
2020,Заточка,0.0
2020,Ислам Итляшев,0.0
2020,КЛИНИКА,0.0
2020,"КУЧЕР, JANAGA",1146598.0
2020,Камелия,0.0
2020,Канги,3227180.0
2020,Керана и космонавтите,0.0
2020,"Кузнецкий сквад, SH!N, fedorer",0.0
2020,Куок,43867.0
2020,МЕХАНИЧЕСКИЙ ПЁС,0.0
2020,МОКЕРИ,0.0
2020,МОТ,131219.0
2020,МУСОР,0.0
2020,МЫ,172610.0
2020,Мышь,0.0
2020,Мэвл,244750.0
2020,НЕ НЕЖНАЯ,0.0
2020,НИКИ КО МОРИ,10475.0
2020,"Наконечный, Yorsh, ДМЦ",0.0
2020,Наша Таня,0.0
2020,Нежность На Бумаге,0.0
2020,Нискуба,0.0
2020,"Оля Рождественская, ВИА Добры Молодцы",13445.0
2020,"ПЛАМЛИ & СПОТИ, THRILL PILL",11886.0
2020,Папин Олимпос,976094.0
2020,Перемотка,0.0
2020,Пионерлагерь Пыльная Радуга,0.0
2020,Платина,5339402.0
2020,"Платина, OBLADAET",934058.0
2020,"Платина, OG Buda",84247.0
2020,Пневмослон,0.0
2020,"Райда, Scriptonite, 104",11776.0
2020,Райс,0.0
2020,Рассвет,0.0
2020,Руслан Утюг,247341.0
2020,Сарра,0.0
2020,"Стекловата, Steklovata",35534.0
2020,Сёстры,0.0
2020,"Сёстры, Scriptonite",67503.0
2020,"Тайпан, Agunda",26442.0
2020,"Тарас Чубай, Плач Єремії",0.0
2020,Три дня дождя,1108596.0
2020,УННВ,358038.0
2020,ФОГЕЛЬ,499496.0
2020,"ФРИК ПАТИ, Naitivihod",0.0
2020,Фикс,5993.0
2020,Фиксай,0.0
2020,Хабиб,0.0
2020,"Ханза, OWEEK",0.0
2020,"ЮГ 404, Lida",0.0
2020,"Я.СГОРЕЛ.ДВАЖДЫ, @strochka.mag",0.0
2020,ЯАVЬ,0.0
2020,ЯМАУГЛИ,0.0
2020,Яд Добра,0.0
2020,"Ямаджи, Фейджи",227573.0
2020,алёна швец.,1075474.0
2020,аминокислоты,0.0
2020,вышел покурить,82911.0
2020,дора,9269665.0
2020,"дора, MAYBE BABY",198638.0
2020,егор натс,59928.0
2020,кис-кис,4063643.0
2020,маяк,0.0
2020,небо над головой,0.0
2020,нексюша,0.0
2020,панкшоу,0.0
2020,просто Лера,1697218.0
2020,אביהו מדינה ועוזי חיטמן,0.0
2020,אור אדרי - בן לולו,0.0
2020,אושר ביטון,0.0
2020,אמיר אבו,0.0
2020,"בית ספר למוסיקה, זוהר זכרוב",0.0
2020,"בית ספר למוסיקה, חיים ציפל, זוהר זכרוב",0.0
2020,"בית ספר למוסיקה, מיקה משה",0.0
2020,בנימין אונגר,0.0
2020,גולן אנקורי,0.0
2020,דור וקנין,0.0
2020,דניאל ברזילאי,0.0
2020,דקל וקנין,40004.0
2020,"הגל השני, Doron Talmon, יוגב גלוסמן",0.0
2020,הגר יפת,3427.0
2020,"הכוכב הבא, Avihu Pinchasov Rhythm Club",0.0
2020,"הכוכב הבא, Orr Amrami Brockman",0.0
2020,"הכוכב הבא, Raviv Kaner",0.0
2020,"הכוכב הבא, אלה לי להב",0.0
2020,"הכוכב הבא, אלה לי להב, Orr Amrami Brockman",0.0
2020,הנבחרת,0.0
2020,"הנוקמים 2, Hila Ruach, Ryskinder",0.0
2020,"חלב ודבש, גלי עטרי",0.0
2020,"יהודית שוורץ, להקת התותחנים",0.0
2020,יושי,0.0
2020,יפתי,0.0
2020,"מיקה משה, בית ספר למוסיקה",0.0
2020,מרקש אקספרס,4695.0
2020,נוי גבאי,0.0
2020,נירה רבינוביץ,0.0
2020,רועי סנדלר,112943.0
2020,"רפא צירי, Amir Benayoun, Akiva, Lior Elmaleh, Ariel Zilber, Hanan Ben Ari, Berry Sakharof",0.0
2020,שבט אחים ואחיות,905267.0
2020,שיח פיננסי,0.0
2020,שילה בן סעדון,0.0
2020,"שם טוב האבי, Tamir Bar",359439.0
2020,"שם טוב האבי, Tamir Bar, Jimbo J",1194741.0
2020,"שם טוב האבי, Tamir Bar, Jimbo J, Michael Swissa, Shekel, Benny Esterkin, אברהם לגסה, Amit Ulman, Lukach, דורון גוברמן",405390.0
2020,"שם טוב האבי, Tamir Bar, Yishay Swissa, Ravid Plotnik",1720731.0
2020,أحمد بسيوني,16640.0
2020,أرسينِك,0.0
2020,أوشا الصغير,113413.0
2020,أوشا الصغير و عمر حفظي,602170.0
2020,"احمد موزة, 7l2olo",0.0
2020,بدر العزي,160708.0
2020,"بدر العزي, سلطان الفهادي",144119.0
2020,بشار,0.0
2020,بندر بن عوير,1034200.0
2020,بو خطيف,566250.0
2020,حشان ال منجم,0.0
2020,حمو الطيخه,14008.0
2020,"حودة بندق, مسلم, احمد عبده‬",0.0
2020,"حوده بندق, محمود معتمد",155954.0
2020,دحوم الطلاسي,50058.0
2020,دينيو,0.0
2020,"راندر, اليونق",0.0
2020,"رمضان البرنس, احمد عامر, تامر النزهى, مصطفى باسط",0.0
2020,ريكلس,1926760.0
2020,"سادات العالمي, مسلم",0.0
2020,سعد السبيعي,0.0
2020,"سعودى, محمد الفنان",0.0
2020,سلطان الفهادي,1602.0
2020,"سلطان الفهادي, غريب ال مخلص",61080.0
2020,شبل الدواسر,49870.0
2020,شبل يام,0.0
2020,شيمي,922792.0
2020,صالح ال مانعه,0.0
2020,عبد العزيز الستاتي,0.0
2020,علي خالد,155758.0
2020,غريب ال مخلص,1454839.0
2020,"غريب ال مخلص, بندر اليامي",119878.0
2020,فالح الطوق,36675.0
2020,فلاح المسردي,13684.0
2020,فهاد العلي,11037.0
2020,"فيلو, مسلم",79139.0
2020,"لؤي مرهج, حيدر زعيتر",1627.0
2020,"محمود معتمد, Houda Bodok",3484.0
2020,مسلم,24010.0
2020,"مسلم, حودة بندق",0.0
2020,"مسلم, حودة بندق, تيتو",0.0
2020,"مسلم, فيلو, حودة بندق, حوده ناصر",0.0
2020,معاذ الحربي,701939.0
2020,"منصور الوايلي, زياد ال زاحم",1259223.0
2020,مونستر,85402.0
2020,ناجي بن باصم,0.0
2020,نصرو تلمساني,0.0
2020,هاني كعدور,0.0
2020,กันกัน,0.0
2020,"จิ๋ว สกุณชัย, อ.ไข่ มาลีฮวนน่า",0.0
2020,ดวงดาว เดียวดาย,0.0
2020,ดิด คิตตี้,0.0
2020,ดูโอเมย์,0.0
2020,"ตาเนม, Z TRIP",0.0
2020,ตุลานันท์ นรเศรษฐ์พิศาล,79214.0
2020,"ตูน BODYSLAM, Bank Clash, Pup Potato, Kong Saharat, โดม ปกรณ์ ลัม, Two Popetorn",0.0
2020,ธาดา,0.0
2020,นนน กรภัทร์,0.0
2020,นาน่า ศวรรยา ไพศาลพยัคฆ์,0.0
2020,"นุ๊ก ธนดล, ป๊ายปาย โอริโอ้",0.0
2020,บุ๋น นพณัฐ กันทะชัย,0.0
2020,ปรีชา ปัดภัย,65053.0
2020,ป๊อกแป๊ก ได้หมดถ้าสดชื่น,0.0
2020,ฝน นภัส,0.0
2020,พจน์ สายอินดี้,0.0
2020,ฟลุ๊ค กวิน,0.0
2020,ฟลุ๊ค ไอน้ำ,0.0
2020,ฟอร์ด อรัญญ์,0.0
2020,มารีน่า บาเล็นซิเอก้า,0.0
2020,มาเรียม เกรย์,0.0
2020,มิน พีชญา X เบล สุพล,51648.0
2020,ลูกแพร อุไรพร - ไหมไทย อุไรพร,0.0
2020,วงฟีนิกซ์,0.0
2020,ว่าน วันวาน,0.0
2020,สุชาติ ชวางกูร,0.0
2020,สุนทราภรณ์,0.0
2020,อากิ แปดแสนซาวด์,0.0
2020,อ้าย สรัลชนา,0.0
2020,อ๊อฟ ชัยนนท์,36961.0
2020,"อ๊อฟ สงกรานต์, เเร็พอีสาน",0.0
2020,เขียนไขและวานิช,7500711.0
2020,เจนนี่ ได้หมดถ้าสดชื่น,0.0
2020,เนส พรอำนาจ,0.0
2020,เอ๋ยเอ้ย,273992.0
2020,แอม ฟายน์,0.0
2020,แอ็ค The Golden Song,0.0
2020,โอม Cocktail x หนูนา หนึ่งธิดา,0.0
2020,ไตเติ้ล DM003,0.0
2020,√AtoZ/羽風 薫(CV.細貝 圭)、守沢千秋(CV.帆世雄一)、椎名ニキ(CV.山口智広)、逆先夏目(CV.野島健児)、天満 光(CV.池田純矢),0.0
2020,あさぎーにょ,0.0
2020,あれくん,1117314.0
2020,うじたまい,0.0
2020,うつけ坂49,0.0
2020,うみろ,0.0
2020,おこさまぷれーと。,0.0
2020,おさるのうた,0.0
2020,"きつね, EXIT",0.0
2020,きゃない,0.0
2020,しゅーじまん,0.0
2020,すとぷり,0.0
2020,すりぃ,0.0
2020,たかやん,0.0
2020,ねお,0.0
2020,はじめしゃちょー,0.0
2020,はてな,0.0
2020,ひらめ,0.0
2020,まつり,0.0
2020,まるりとりゅうが,0.0
2020,みきなつみ,0.0
2020,みぎてやじるし ひだりてはーと,0.0
2020,みゆな,0.0
2020,もさを。,20997121.0
2020,りりあ。,3727577.0
2020,"りりあ。, あれくん",0.0
2020,イルカポリス 海豚刑警,0.0
2020,オレンジスパイニクラブ,18260229.0
2020,キングコング,0.0
2020,ギヴン,0.0
2020,クボタカイ,0.0
2020,コロナナモレモモ,0.0
2020,サウンドワークス,0.0
2020,サザンオールスターズ,0.0
2020,ザ・ドリフターズ,0.0
2020,ザ・リーサルウェポンズ,0.0
2020,シェリル・ノーム starring May'n,0.0
2020,スイちゃん,0.0
2020,"スチャダラパーからのライムスター, SCHA DARA PARR, RHYMESTER",0.0
2020,スヤリス姫 (CV.水瀬いのり),0.0
2020,"ゼスプリ・キウイブラザーズ, Ai Iwasaki",0.0
2020,ソノサキトマリ,0.0
2020,ハヌマーン,0.0
2020,ハルカミライ,0.0
2020,ヒプノシスマイク -D.R.B- (Bad Ass Temple),0.0
2020,"ヒプノシスマイク -D.R.B- (Bad Ass Temple), ヒプノシスマイク -D.R.B- (波羅夷 空却)",0.0
2020,"ヒプノシスマイク -D.R.B- (Buster Bros!!!), ヒプノシスマイク -D.R.B- (山田一郎)",0.0
2020,"ヒプノシスマイク -D.R.B- (Buster Bros!!!), ヒプノシスマイク -D.R.B- (山田三郎)",0.0
2020,ヒプノシスマイク -D.R.B- (どついたれ本舗),0.0
2020,ヒプノシスマイク -D.R.B- Rhyme Anima (Division All Stars),0.0
2020,"ヒプノシスマイク -D.R.B- Rule the Stage (Buster Bros!!!), ヒプノシスマイク -D.R.B- Rule the Stage (MAD TRIGGER CREW), ヒプノシスマイク -D.R.B- Rule the Stage (North Bastard)",0.0
2020,"ヒプノシスマイク -D.R.B- Rule the Stage (どついたれ本舗), ヒプノシスマイク -D.R.B- Rule the Stage (Bad Ass Temple)",0.0
2020,ポケモン音楽クラブ,0.0
2020,マゴマゴ,34656.0
2020,マルシィ,0.0
2020,ユナ (CV: 河瀬茉希),0.0
2020,ヨルシカ,72272791.0
2020,ランカ・リー=中島愛,0.0
2020,リサイタルズ,0.0
2020,リルジャップ,0.0
2020,ロイ-RöE-,0.0
2020,七月半 SevenFat,0.0
2020,七月男孩,0.0
2020,万能青年旅店,81156.0
2020,三七二十一,0.0
2020,三浦春馬,14136492.0
2020,上原歩夢 (CV.大西亜玖璃),0.0
2020,上田麗奈,0.0
2020,"丘與樂, 許莉潔",53127.0
2020,並木瑠璃,0.0
2020,中野家の五つ子,0.0
2020,中須かすみ (CV.相良茉優),0.0
2020,丸の内OLレイナ,0.0
2020,丸子,0.0
2020,久保田力伸,0.0
2020,九澤CP,246473.0
2020,二代目米川敏子,0.0
2020,二宮和也,0.0
2020,于子育,23114.0
2020,五堅情WOLF(S) (邱鋒澤、陳零九、黃偉晉、賴晏駒、婁峻碩),386012.0
2020,"五月天, 李榮浩, 蕭敬騰 & 毛不易",90206.0
2020,井朧,0.0
2020,井谷俊二,6174.0
2020,亜咲花,0.0
2020,伶,0.0
2020,何欣穗,0.0
2020,"何潤東, 陳怡蓉",0.0
2020,"余佩真, Luantan Ascent",0.0
2020,傘村トータ,0.0
2020,優木せつ菜 (CV.楠木ともり),0.0
2020,優里,27111424.0
2020,冯希瑶,0.0
2020,"冴島大河(小山力也), 秋山駿(山寺宏一), 冴島, 秋山",0.0
2020,刘大壮,0.0
2020,利綺,0.0
2020,劉亦心(可樂就是力量),0.0
2020,劉以豪,83462.0
2020,劉嘉慧,0.0
2020,劉蘊晴,0.0
2020,劉虹嬅,0.0
2020,"劉錫明, 蔡安兒, David Ling Jr",0.0
2020,動靜樂團,0.0
2020,卓文萱,277097.0
2020,"卓文萱, Alien Huang",66256.0
2020,卓義峯,68390.0
2020,"南宫嘉俊, 姜玉阳",0.0
2020,卜學亮,0.0
2020,"及時雨, Joseph",0.0
2020,史茵茵,0.0
2020,司南,0.0
2020,"吱吱, 高偉勛",0.0
2020,吳君如,0.0
2020,吳林峰,0.0
2020,吳青峰,4794338.0
2020,呂孝廷,48462.0
2020,"呆伯特, Kimberley Chen",0.0
2020,告五人,7599968.0
2020,周子寒,0.0
2020,"周穆, L8ching",0.0
2020,唐仲彣,0.0
2020,唐漢霄,0.0
2020,"唐禹哲, 小春Kenzy",97058.0
2020,喻言,0.0
2020,四堅情WOLF (邱鋒澤、陳零九、黃偉晉、賴晏駒),251666.0
2020,四季彼方,0.0
2020,回小仙,0.0
2020,国生さゆりwithおニャン子クラブ,0.0
2020,堂村璃羽,0.0
2020,夏之禹,0.0
2020,"夏瀚宇, 派克特",0.0
2020,夢飛船 (Dreamz FM),0.0
2020,大支,0.0
2020,大野智,0.0
2020,天王寺璃奈 (CV.田中ちえ美),0.0
2020,奎仔,0.0
2020,姚十六,0.0
2020,姜濤,0.0
2020,婁峻碩,4879282.0
2020,宇恆,0.0
2020,守夜人,14529.0
2020,安田成美,0.0
2020,安苏羽,0.0
2020,宝鐘マリン,0.0
2020,宮川大聖,0.0
2020,宮迫 博之,0.0
2020,富田美憂,0.0
2020,寶石Gem,11071.0
2020,"寶石Gem, William Chan",0.0
2020,尋人啟事The Wanted,0.0
2020,小乐哥,0.0
2020,小咪,0.0
2020,小山田壮平,0.0
2020,"小峰峰（陳峰）, 劉亦心(可樂就是力量)",0.0
2020,小林柊矢,0.0
2020,小柳ルミ子,0.0
2020,"小潘潘, 小峰峰（陳峰）",0.0
2020,小男孩樂團,71412.0
2020,小贱,0.0
2020,"屁孩 Ryan, 水水Mizu98",236295.0
2020,展展与罗罗,0.0
2020,"希帆, 重盛さと美",0.0
2020,康姆士(COM’Z),0.0
2020,康淨淳,0.0
2020,廖語晴,0.0
2020,张紫豪,1119616.0
2020,張伍,0.0
2020,張傑,61703.0
2020,張洢豪,0.0
2020,張紋嘉,0.0
2020,"張紫寧(Winnie), A-Lin",82836.0
2020,張若凡,10803.0
2020,張語噥,79737.0
2020,"張語噥, 采子",134963.0
2020,張鈺琪,0.0
2020,徐天佑,12188.0
2020,徐婕兒,0.0
2020,微酸瑪莉,0.0
2020,"志銘與狸貓, 志銘, 狸貓",0.0
2020,恋ステバンド「Lilac」,0.0
2020,悪漢奴等,0.0
2020,情境遊戲,0.0
2020,感覺莓果,0.0
2020,"戴愛玲(Princess Ai), Ella Chen, Yuki Hsu, Control T, 理想混蛋 雞丁, Evangeline Wong, 小盛, 劉學甫, 夫夫之道, FJ234-Josh, FJ234-FuFu, 陳瑽, 李佳歡, 鄭可強, 那那大師, DJ Ken Lin 林軒, 豪大夫, 黃氏兄弟瑋瑋, 阿古, Vicky Chen, 游泳教練Yilian, 阿畫, 許維芳, 阿卡貝拉－卡卡, 阿卡貝拉－貝拉, 小銘小玄, 舜舜安仔, Soya手癢計畫, 瑩真律師, 大賈遇頭, 哆啦女神, Joe 周賢忠, 傳播弟, 祐銘 Yu Ming, 泰辣 Tyla, 史九87, 二哥, 三原JAPAN, 黃小愛, Alizabeth 娘娘, 曾韻璇, 企鵝 Renguin, 楊艾萱 Iris, Claven",0.0
2020,戴祖儀,0.0
2020,"戴祖儀, 謝東閔",403413.0
2020,手島章斗,0.0
2020,打擾一下樂團,0.0
2020,"政学Zx, Lil Milk",0.0
2020,方志友,0.0
2020,"明堂唱片, Swagkelly, Major Yao",0.0
2020,曲肖冰,11712.0
2020,曹雅雯,0.0
2020,曾博恩,0.0
2020,"曾博恩, DJ Hauer",0.0
2020,曾寶儀,0.0
2020,木眼鏡,0.0
2020,朱主爱,0.0
2020,杉山裕紀,0.0
2020,李佳歡,76515.0
2020,李佳隆,0.0
2020,李凱馨,0.0
2020,李千那,283942.0
2020,李夢尹,0.0
2020,李大奔,0.0
2020,李宓,0.0
2020,李度,0.0
2020,李明依,0.0
2020,"李杰明 W.M.L, Vicky Chen",116512.0
2020,李浩瑋 Howard Lee,1747539.0
2020,李润祺,0.0
2020,李紅,0.0
2020,"李艾薇, 陳守恩",0.0
2020,李芷婷,46446.0
2020,李霈瑜,0.0
2020,李靖筠,0.0
2020,"李靖筠, 陳家樂",144754.0
2020,"杜威, 3小湯",0.0
2020,杨小壮,0.0
2020,"松本潤, 二宮和也, 大野智",0.0
2020,"林佳儀, Daniel Chan",0.0
2020,林冠吟,0.0
2020,林凡,363602.0
2020,林峻民,0.0
2020,林日曦,0.0
2020,林生祥,7626.0
2020,林逸欣,0.0
2020,柊キライ,0.0
2020,桐生一馬(黒田崇矢),0.0
2020,"梁釗峰, 陳仕燊",14582.0
2020,梦然,5349737.0
2020,棉子,1042993.0
2020,森七菜,2236307.0
2020,楊智遠,0.0
2020,楠木 ともり,0.0
2020,榕幫,0.0
2020,"榕幫, L8ching",0.0
2020,樂卓奇,0.0
2020,横浜銀蝿,0.0
2020,櫻坂46,44486.0
2020,"欣然丫, 高亚楠, 风云音社, 虞姬",0.0
2020,"歐陽靖, Raymond Lam",0.0
2020,比叡山延暦寺梵鐘,0.0
2020,水槽,0.0
2020,水水Mizu98,0.0
2020,水源,0.0
2020,江靜 Jiang Jing,0.0
2020,"江靜 Jiang Jing, MC HotDog",103749.0
2020,"江靜 Jiang Jing, Zhang Zhen Yue",625769.0
2020,汤倩,0.0
2020,汪佩蓉,0.0
2020,沈以誠,0.0
2020,沒有才能,0.0
2020,洪愛莉,0.0
2020,"海俊傑, 李施嬅",0.0
2020,海蔵亮太,0.0
2020,海龟先生,0.0
2020,涼宮ハルヒ (CV.平野 綾),0.0
2020,清原果耶,0.0
2020,游艾迪,0.0
2020,湯捷,0.0
2020,湯瑪仕與眾香港人,186255.0
2020,溫蒂漫步,0.0
2020,滴妹,0.0
2020,演唱：蘇打綠,249851.0
2020,澁谷逆太郎,0.0
2020,煙雨飄渺 Rain of Sorrow,0.0
2020,熊锦胜,0.0
2020,熱寫生,0.0
2020,片寄涼太,0.0
2020,物語シリーズ,0.0
2020,王一博,0.0
2020,王七七,0.0
2020,王晴,0.0
2020,王琪,0.0
2020,王笠人,38170.0
2020,王菊 Naomi Wong,0.0
2020,王薇OneWay,0.0
2020,王語昕DeerJenny,0.0
2020,王貳浪,43029.0
2020,王雪娥,0.0
2020,王雪晶,0.0
2020,王靖雯不胖,0.0
2020,玖壹壹,217117.0
2020,"玖壹壹, Ella Chen",1494490.0
2020,理想混蛋,4084212.0
2020,"理想混蛋, 廖文強",74218.0
2020,理芽,0.0
2020,畠中 祐,0.0
2020,痞爺,0.0
2020,瘦子E.SO,45607.0
2020,癲佬 dlo,0.0
2020,白上フブキ,0.0
2020,白小白,0.0
2020,白潤音 Run-Yin Bai,0.0
2020,白頻率 White Frequency,0.0
2020,皮卡丘多多,0.0
2020,盧子杰 James Lu,159135.0
2020,"盧栗莉, 嘎嘎",0.0
2020,相沢,0.0
2020,相葉雅紀,0.0
2020,"相葉雅紀, 二宮和也",0.0
2020,真島ゆろ,0.0
2020,石康钧,0.0
2020,"石康钧, Ling Kai",0.0
2020,碧欣,0.0
2020,神棍樂團,0.0
2020,禮韋 Thehopend,0.0
2020,稲葉曇,0.0
2020,空音,1845945.0
2020,"空音, kojikoji",10108209.0
2020,章尾而,0.0
2020,童童欢乐园主持人,0.0
2020,竹内唯人,0.0
2020,範例三,0.0
2020,米莎,0.0
2020,紅孩兒,0.0
2020,綠繡眼,0.0
2020,"羅莎莎, HowZ",0.0
2020,羅龍傑RevoJay,0.0
2020,美波,0.0
2020,老王樂隊,2404699.0
2020,"老莫 ILL MO, ?te",80422.0
2020,聲林之王群星,0.0
2020,胡66,537485.0
2020,胡學軒,0.0
2020,舐達麻,0.0
2020,舞炯恩,0.0
2020,艾粒,0.0
2020,"艾菲, Dany Lee",0.0
2020,艾薇,425151.0
2020,花譜,0.0
2020,苟瀚中,0.0
2020,草爺,0.0
2020,"莉婭, R-chord",0.0
2020,莉犬,0.0
2020,莊凌芸,0.0
2020,莫宰羊,50854.0
2020,"莫宰羊, Asiaboy 禁藥王 ＆ Lizi 栗子, Gambler",0.0
2020,菲道尔,13373.0
2020,"萧全, Ada Zhuang",0.0
2020,落合渉,0.0
2020,葡萄不憤怒,0.0
2020,蒋文远,0.0
2020,蓋彼,0.0
2020,"蔡藍欽, Ye Chui Qing",0.0
2020,蔡黃汝,51726.0
2020,薩吉,0.0
2020,蘇明淵,0.0
2020,蘇詩丁,0.0
2020,虎韻,0.0
2020,虹ヶ咲学園スクールアイドル同好会,0.0
2020,西屯純愛組,0.0
2020,"西屯純愛組, Veronica Lin",0.0
2020,西川くんとキリショー,0.0
2020,要不要买菜,0.0
2020,許光漢,1665755.0
2020,許含光,0.0
2020,許富凱,0.0
2020,詹雯婷,42370.0
2020,謝博安,45384.0
2020,謝東閔,0.0
2020,謝銘祐,0.0
2020,譚松韻,0.0
2020,譚炳文,0.0
2020,豆柴の大群,0.0
2020,賴慈泓,0.0
2020,贺敬轩,0.0
2020,超無課金,0.0
2020,趙紫驊,0.0
2020,趙貝爾,0.0
2020,趙露思,0.0
2020,辛龍,0.0
2020,"迪麗熱巴, Silence Wang",0.0
2020,逃走鮑伯,0.0
2020,逆流,0.0
2020,這群人,0.0
2020,達玲,0.0
2020,"遠野高志, 加島優, 矢口恭介, ジミー, 百合絢斗, 田村唯, 明美圭一, 糸目幸士郎, 鹿谷樹",0.0
2020,邱勝翊,0.0
2020,"郭嘉欣, Peter Wong, Wang Jun-Jie",0.0
2020,郭晉豪,0.0
2020,鄧典,0.0
2020,鄧福如 AFÜ,568480.0
2020,"鄭人碩, 劉冠廷, 納豆, 施名帥",0.0
2020,鄭可強,58394.0
2020,鄭興,68324.0
2020,配樂,0.0
2020,采子,0.0
2020,"采子, Boon Hui Lu",0.0
2020,"采子, 黃偉晉",113079.0
2020,野田愛実,0.0
2020,金池,0.0
2020,"金池, 楊炅翰",0.0
2020,金駿植,0.0
2020,金魚腦,0.0
2020,針スピ子,0.0
2020,錦繡二重唱,0.0
2020,鍾明軒,0.0
2020,鍾舒祺,0.0
2020,長渕剛 feat. AI,0.0
2020,關東主GUAN,0.0
2020,阿YueYue,0.0
2020,阿冗,6478440.0
2020,阿悠悠,0.0
2020,阿斑,0.0
2020,阿涵,4812031.0
2020,"阿涵, Ayo97",669858.0
2020,陳一發兒,0.0
2020,陳健安,148267.0
2020,陳卓賢,74533.0
2020,陳卓賢 Ian,178375.0
2020,陳嘉瑀,0.0
2020,"陳嫺靜, Sōryo",0.0
2020,"陳嫺靜, 何欣穗",0.0
2020,陳昊森,19955.0
2020,陳昱璇,0.0
2020,"陳毓芸, 夢飛船",5483.0
2020,陳熙,0.0
2020,陳穎欣,0.0
2020,"陳艾琳, 見怪不怪",0.0
2020,雙子GMN,0.0
2020,零一九零贰,0.0
2020,韓小欠,0.0
2020,"音阙诗听, 赵方婧",8037355.0
2020,韻マン,18271.0
2020,須田景凪,0.0
2020,頑童Mj116,20111.0
2020,顏志琳,0.0
2020,顾三十,0.0
2020,颜人中,165460.0
2020,飢餓藝術家,0.0
2020,香取慎吾,0.0
2020,"馮玟璇, 舞炯恩",0.0
2020,馮穎琪,5618.0
2020,马赛克乐队,0.0
2020,高偉勛,0.0
2020,"高偉勛, Jia Jia",51303.0
2020,高爾宣 OSN,37858969.0
2020,"高爾宣 OSN, Vicky Chen",5319722.0
2020,魏奇奇,41867.0
2020,"魔王魂, 森田交一",0.0
2020,魚條,0.0
2020,鹿洐人,0.0
2020,麋先生+任賢齊,0.0
2020,麗英@小薯茄,0.0
2020,黃于恩 溫妮,0.0
2020,黃偉晉,0.0
2020,"黃偉晉, 婁峻碩",56707.0
2020,"黃大謙, Limi",0.0
2020,"黃子華, Fama",0.0
2020,黃宇哲,0.0
2020,黃宣,271732.0
2020,黃文星,0.0
2020,黃氏兄弟,0.0
2020,黃祝賢儒,0.0
2020,黃靖,0.0
2020,黄鸿升 (小鬼),459768.0
2020,黎曉陽,0.0
2020,"黒相茉里, Olivier Decrouille",20460.0
2020,龍飄飄,0.0
2020,龔言脩,0.0
2020,龔詩嘉,6902.0
2020,박혜진 Park Hye Jin,0.0
2020,이시강,0.0
2020,지선,0.0
2020,"Ｍ, 兩千 2ØØØ, RedcolorG",0.0
2021,"""聲夢傳奇""學員",0.0
2021,"#LC, Rackz LC, Gwoppa LC, Triksz LC",0.0
2021,"#TocoParaVos, El Reja, Marka Akme",4966734.0
2021,#ČERNÁ,0.0
2021,$HOR1 WINBOY,0.0
2021,$NOT,2842805.0
2021,"$NOT, Flo Milli",0.0
2021,$OHO BANI,1386931.0
2021,"$OHO BANI, Longus Mongus",80145.0
2021,"$ativa, Buford",0.0
2021,$atori Zoom,0.0
2021,$camm,0.0
2021,"$hirak, Bilal Wahib, Boef",640461.0
2021,"$hirak, Broederliefde",67143.0
2021,"$hirak, Bryan Mg, ADF Samski",459755.0
2021,"$hirak, Esko",35118.0
2021,"$hirak, Frenna, Mula B",1274446.0
2021,"$hirak, Henkie T",36165.0
2021,"$hirak, Henkie T, ADF Samski, Boef",124876.0
2021,"$hirak, Idaly, KA, Willem",1367737.0
2021,"$hirak, Jonna Fraser, Lil Kleine",3322140.0
2021,"$hirak, Kempi, Kevin",96078.0
2021,"$hirak, Kevin, Lijpe",34602.0
2021,"$hirak, Ronnie Flex, Josylvio, Cor",187408.0
2021,"$hirak, Ronnie Flex, Young Ellens",100276.0
2021,"$hirak, Ronnie Flex, Yssi SB, Lil Kleine",24339170.0
2021,"$hirak, Willem",30936.0
2021,$hyfromdatre,0.0
2021,$ilkMoney,1988450.0
2021,$krrt Cobain,0.0
2021,"$kyhook, Morad",0.0
2021,$ourJ,383478.0
2021,"$ourJ, Grafomaans",0.0
2021,"$ourJ, Steps",2906.0
2021,$uicideboy$,103100582.0
2021,"&ME, Rampa, Adam Port, Sofie",0.0
2021,"'Attenooije!', Société Musicale d'Oeteldonque, S.M.O. Attenooije!",0.0
2021,(G)I-DLE,3248360.0
2021,"(sic)boy, KM",358233.0
2021,"(sic)boy, KM, vividboooy",4196002.0
2021,"(sic)boy, Wes Period, KM",1317530.0
